protocol_id,split,role,image_id,file_name,relative_path,camera_id,unix_timestamp,width,height,truth_type,vehicle_box_count,vehicle_count,sha256
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,6,62_1537707712.jpg,train/imgs/62_1537707712.jpg,62,1537707712,2400,1428,vehicle_boxes,51,,717d0dc04a548868ef4f4402ea07118d7a7da7988b09681aefedbe73a537fed4
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,85,62_1537709554.jpg,train/imgs/62_1537709554.jpg,62,1537709554,2400,1428,vehicle_boxes,55,,5ac64a377390b5220f82deabc2e9e0db8d7a1473e99d135c2a259baffd2dd0ec
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,68,62_1537716658.jpg,train/imgs/62_1537716658.jpg,62,1537716658,2400,1428,vehicle_boxes,62,,460ffc6baffac1241f295523a2babfe0050bc1dee9c6dce90b9c34d704cd75a1
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,60,62_1537718436.jpg,train/imgs/62_1537718436.jpg,62,1537718436,2400,1428,vehicle_boxes,56,,83b6fb648b713cc9b02f87fb792b552292f549c8f1ad6cdb318122f3684521b9
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,28,62_1537938236.jpg,train/imgs/62_1537938236.jpg,62,1537938236,2400,1428,vehicle_boxes,3,,b525eddbdd25b9514ec899cc65fb17d2eccc27edadc16da2a5c56f345b49e07d
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,50,62_1537956182.jpg,train/imgs/62_1537956182.jpg,62,1537956182,2400,1428,vehicle_boxes,37,,2afbc30897c5aa5d89c38914c4e8654eab3001f92268b7e703cec280cd011b78
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,94,62_1537959778.jpg,train/imgs/62_1537959778.jpg,62,1537959778,2400,1428,vehicle_boxes,27,,52e00bf9afbf9b39eb454f9673a785f761390cb9f82b964830fdac5274796593
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,96,62_1537963395.jpg,train/imgs/62_1537963395.jpg,62,1537963395,2400,1428,vehicle_boxes,15,,b19a5648e97205e4425e88abd0618f5b106c218de12899bf8efed65f64864fa3
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,71,62_1537970556.jpg,train/imgs/62_1537970556.jpg,62,1537970556,2400,1428,vehicle_boxes,7,,179b3ff6ba7e25e94e02b58afa9b8a013889ad050fc2166c05f612414fd98f87
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,49,62_1537988533.jpg,train/imgs/62_1537988533.jpg,62,1537988533,2400,1428,vehicle_boxes,2,,7cf91b5d051062e1ebf9c7f2441d2c186e2b9719beb18022593a7f341761c43b
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,101,64_1531733443.jpg,train/imgs/64_1531733443.jpg,64,1531733443,2400,1658,vehicle_boxes,5,,1ec672054ca73c0ec2f29d17b82131a46c321d37e64313cf662bd6022da9def0
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,67,64_1531755021.jpg,train/imgs/64_1531755021.jpg,64,1531755021,2400,1658,vehicle_boxes,12,,d93e9fa4c87de2a9c93d40ba49875094b430f54d9558eeb82b70d1805635b089
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,23,64_1531787539.jpg,train/imgs/64_1531787539.jpg,64,1531787539,2400,1658,vehicle_boxes,5,,ec6dd46cc90ad1e2b521f87f9100b566aafc50c58f9ae82cc9df0082fa596eb3
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,105,64_1531812624.jpg,train/imgs/64_1531812624.jpg,64,1531812624,2400,1658,vehicle_boxes,4,,5a77882e883fbf142505f85f3adef237e230b310c4330b8c13eabe3431b5e26d
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,92,64_1531819826.jpg,train/imgs/64_1531819826.jpg,64,1531819826,2400,1658,vehicle_boxes,6,,d749952b63eef6a3dcc7e1c633d42dc8c096326ae072083b5b4cf096d963717a
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,56,64_1537025415.jpg,train/imgs/64_1537025415.jpg,64,1537025415,2400,1658,vehicle_boxes,19,,8bc36abe295bb4ee819cc4bc2426c278d5351623419a95af4cdcfaea6aee1b76
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,82,64_1537032622.jpg,train/imgs/64_1537032622.jpg,64,1537032622,2400,1658,vehicle_boxes,49,,656536a7ff308e94315c516220808e25a275eb0005c6399e7463be0606e3bf2d
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,17,64_1537039867.jpg,train/imgs/64_1537039867.jpg,64,1537039867,2400,1658,vehicle_boxes,56,,cb991c86700e0525ec85efb10f336d6b19c26a1161bb300fe086d68777f39915
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,72,64_1537048878.jpg,train/imgs/64_1537048878.jpg,64,1537048878,2400,1658,vehicle_boxes,13,,def16d71c2c5f1b56b607e5d181c3e82f36356ade3abef75e91af230a0930a5e
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,111,64_1537070489.jpg,train/imgs/64_1537070489.jpg,64,1537070489,2400,1658,vehicle_boxes,5,,d0111f4cf3d7ccc598a1f7a4613d54ba6d424088fae8ea9fb4da91b4e05a1c91
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,48,64_1537079419.jpg,train/imgs/64_1537079419.jpg,64,1537079419,2400,1658,vehicle_boxes,7,,57c9be256f215169a2411123c8d859210a67efa23720792b4c693bf6d3debf41
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,99,64_1537083017.jpg,train/imgs/64_1537083017.jpg,64,1537083017,2400,1658,vehicle_boxes,7,,98d6c0d756f7cd107a2ebb9299fcf6f4d9ed22678f51114423e8e15bd98855d1
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,84,64_1537086616.jpg,train/imgs/64_1537086616.jpg,64,1537086616,2400,1658,vehicle_boxes,24,,c64de07a6a0cc14474a6a45f4c7aad9b4e2f6cc5af190b366a21c37bbf35d57c
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,51,64_1537092016.jpg,train/imgs/64_1537092016.jpg,64,1537092016,2400,1658,vehicle_boxes,64,,8b9649d124282ffa324afab0a1328e3585d79e52d8191d01621343f83dc65156
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,2,64_1537097416.jpg,train/imgs/64_1537097416.jpg,64,1537097416,2400,1658,vehicle_boxes,64,,387e5c7894f7c8b888d1e310b416dc0e4168ad622130c387e8d8268fe29d4210
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,88,64_1537099216.jpg,train/imgs/64_1537099216.jpg,64,1537099216,2400,1658,vehicle_boxes,64,,1f316c93334477f590af451ae85a83d7840a68fe8d540a61b734fbb318bd5abb
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,0,64_1537102819.jpg,train/imgs/64_1537102819.jpg,64,1537102819,2400,1658,vehicle_boxes,59,,989b1d634a6566726857085de810f1b87611c2e3b371381394e9fd0f37d05ab6
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,31,64_1537104616.jpg,train/imgs/64_1537104616.jpg,64,1537104616,2400,1658,vehicle_boxes,58,,914994c1db124272e01c668dc518c3a3f74f922dcec0dcf1be50a6a2dff61708
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,100,64_1537106414.jpg,train/imgs/64_1537106414.jpg,64,1537106414,2400,1658,vehicle_boxes,59,,9fe946e5195c4cca29eaff2ac1c4751627b692f19ac02ce3e2c5d70f4ad74694
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,43,64_1537108214.jpg,train/imgs/64_1537108214.jpg,64,1537108214,2400,1658,vehicle_boxes,58,,a6e35acf1f7ed04c6381b1aa2bdd04a5ae506f171da793e65207ae6dad69e760
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,29,64_1537122672.jpg,train/imgs/64_1537122672.jpg,64,1537122672,2400,1658,vehicle_boxes,31,,b643d60ef9a9630231b6942478b43ec734c448e1e9c37bcec5da4dcc1a67ce68
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,110,69_1531569735.jpg,train/imgs/69_1531569735.jpg,69,1531569735,2400,1808,vehicle_boxes,0,,84376ec74b6835d0046fe64b2b4b4516fcc55fb0b568896b0e88ed2f2c7d8f41
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,27,69_1531596734.jpg,train/imgs/69_1531596734.jpg,69,1531596734,2400,1808,vehicle_boxes,12,,7843f972c169bcfc8df289a67bdc596346c71596db40555fcef630f781360028
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,65,69_1531749617.jpg,train/imgs/69_1531749617.jpg,69,1531749617,2400,1808,vehicle_boxes,3,,358c7634612fd3ccfae1d0e1dccc6898f3187f40f3acd33ddf4dc8cd6baa056f
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,63,69_1531783912.jpg,train/imgs/69_1531783912.jpg,69,1531783912,2400,1808,vehicle_boxes,1,,18bc1201851724ed10c82c667cf7c4e176ce4940912a5fadd895b173616075ad
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,91,69_1531823414.jpg,train/imgs/69_1531823414.jpg,69,1531823414,2400,1808,vehicle_boxes,1,,853d594d923cc30ff1a43d8e843bcf42548785b3b4059ed4cc2af7fedf7c3477
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,103,69_1537349415.jpg,train/imgs/69_1537349415.jpg,69,1537349415,2400,1808,vehicle_boxes,24,,90bd7cf83386e4765c03af0d3a23f3d8437ab8b00734b38ee73e578828062124
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,35,69_1537351214.jpg,train/imgs/69_1537351214.jpg,69,1537351214,2400,1808,vehicle_boxes,31,,f49faf3eb49184703fea624fa034d513dc184996a099398db063b7686d1fabf7
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,39,69_1537353014.jpg,train/imgs/69_1537353014.jpg,69,1537353014,2400,1808,vehicle_boxes,32,,c52153227fc862d1df7b9b07adf6da714650c56834c458de125607e7cd4dc0a5
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,4,69_1537354811.jpg,train/imgs/69_1537354811.jpg,69,1537354811,2400,1808,vehicle_boxes,28,,d1b8657fc23f923bcf01f14df740851fc8e89fa2a1016383b3935bd5b827afe0
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,5,69_1537362013.jpg,train/imgs/69_1537362013.jpg,69,1537362013,2400,1808,vehicle_boxes,9,,398aa7b81a0df2576d8f70f2b4451d82e9931e5409bf9cd982060e7e11bfa1ff
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,19,69_1537372815.jpg,train/imgs/69_1537372815.jpg,69,1537372815,2400,1808,vehicle_boxes,1,,2399b5f2c5d445ecd8840c6294272ab5d1e6ed55dc3be400db2d5de7f535bcc8
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,102,69_1537387287.jpg,train/imgs/69_1537387287.jpg,69,1537387287,2400,1808,vehicle_boxes,1,,46e52274e48600cd423e3f8995e30ebd85eb4f103123c6cac0e947295533d597
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,44,73_1537095614.jpg,train/imgs/73_1537095614.jpg,73,1537095614,2400,1808,vehicle_boxes,37,,8f0ec3b53621a8019d4187dc793f23308d474dea46f7f3ca3fe24807dd31326a
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,106,73_1537207256.jpg,train/imgs/73_1537207256.jpg,73,1537207256,2400,1808,vehicle_boxes,11,,395efd2f653f714dc6f3f95c56f3fe8f7408adefd0e3a401966552214f5e6a8f
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,16,73_1537216265.jpg,train/imgs/73_1537216265.jpg,73,1537216265,2400,1808,vehicle_boxes,7,,8340c959e96b8bb5452c99cad6d0cab4aa95d1239f82b1c9ab780a4076db1c21
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,74,73_1537239784.jpg,train/imgs/73_1537239784.jpg,73,1537239784,2400,1808,vehicle_boxes,6,,087c99208e2fe5a1e2ed4ab6fb729b8fb89d741f4b977bf91d3330f83474c833
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,42,73_1537252228.jpg,train/imgs/73_1537252228.jpg,73,1537252228,2400,1808,vehicle_boxes,7,,b612fff53f7f88b90584f4e0ebe7c86076668cab378a7fb0b454952037084d42
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,8,73_1537286417.jpg,train/imgs/73_1537286417.jpg,73,1537286417,2400,1808,vehicle_boxes,14,,e952f62f61a9d5e233c81c3752a5bbc25f98089094b2189c4f668001bfcfc344
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,46,73_1537293677.jpg,train/imgs/73_1537293677.jpg,73,1537293677,2400,1808,vehicle_boxes,11,,872722c4d896136ed706b265b0700480778dd90e7caa4a6eb4ef9d0545ecf3f3
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,109,73_1537327869.jpg,train/imgs/73_1537327869.jpg,73,1537327869,2400,1808,vehicle_boxes,7,,c0c265cf09b041592a067b0aa88bf5a9894adaf8c941fe64878f7f0ca108648e
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,41,73_1537336816.jpg,train/imgs/73_1537336816.jpg,73,1537336816,2400,1808,vehicle_boxes,7,,1ddc738dd5bf9040f903132393717e801ea0a848af8a2975b160bd03c1f77820
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,47,73_1537347619.jpg,train/imgs/73_1537347619.jpg,73,1537347619,2400,1808,vehicle_boxes,44,,0e427523bb04dd6a9fb8b67f0a0d1bd7e4de9bdbe9f02b5e948cd404e1cce91a
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,107,73_1537353020.jpg,train/imgs/73_1537353020.jpg,73,1537353020,2400,1808,vehicle_boxes,43,,778c5de68533be739b9c67d452d0104086d56c77ea6baa79a291317e0fda274d
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,62,73_1537432229.jpg,train/imgs/73_1537432229.jpg,73,1537432229,2400,1808,vehicle_boxes,12,,0a77803bff9755e9830b2dce25740da2151533ef7c4832753d017311d4d810b9
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,26,78_1531431012.jpg,train/imgs/78_1531431012.jpg,78,1531431012,2400,908,vehicle_boxes,10,,04dd274075b265b7e6058c0d371cab353d41690c61540a6113ceb9875263bb84
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,58,78_1531611010.jpg,train/imgs/78_1531611010.jpg,78,1531611010,2400,908,vehicle_boxes,10,,18ba7335fe5823b3dfbe716c224d2caf3f097e774dc3823fe6daeaff02e0030e
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,52,78_1531639805.jpg,train/imgs/78_1531639805.jpg,78,1531639805,2400,908,vehicle_boxes,8,,0de9d80f35e10d52ef84a1c7bbf670cf6860f341abccf1eb5d5b054d58a0521b
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,37,78_1531666804.jpg,train/imgs/78_1531666804.jpg,78,1531666804,2400,908,vehicle_boxes,11,,2b8faa19b4f34ba568b6c629206b46d8c9a2b450f9f8f660cd837a6556a9f15a
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,76,78_1531693834.jpg,train/imgs/78_1531693834.jpg,78,1531693834,2400,908,vehicle_boxes,10,,4af2e90ee8e0cadde60af34bb1669c03a17391ef6e57ec8b75836b077b51b0b9
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,11,78_1531722605.jpg,train/imgs/78_1531722605.jpg,78,1531722605,2400,908,vehicle_boxes,7,,b3098961dec15141b632bbf4f80fe97e146a68f2b0f0503e7bcac0b72de55a77
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,21,78_1531726215.jpg,train/imgs/78_1531726215.jpg,78,1531726215,2400,908,vehicle_boxes,5,,41be4a53a0c4909e0662abe43319b662a6ac93cc4ac69fab49895415132abd97
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,1,78_1531742407.jpg,train/imgs/78_1531742407.jpg,78,1531742407,2400,908,vehicle_boxes,10,,f9905f0d33487fbe6e6ee7427123f918cd984e6890984cb14cde0368ce040b36
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,97,78_1531765806.jpg,train/imgs/78_1531765806.jpg,78,1531765806,2400,908,vehicle_boxes,11,,a2b5c286d1e7c98d3acf7bcb157438e16128057a1ebcabcfe838ed7a75cce5f1
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,10,78_1531800003.jpg,train/imgs/78_1531800003.jpg,78,1531800003,2400,908,vehicle_boxes,5,,55984fe50d440a8b2cb29630513148d71d6f3e28e14013ab06a2915271bb95bc
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,12,78_1531809005.jpg,train/imgs/78_1531809005.jpg,78,1531809005,2400,908,vehicle_boxes,7,,db4976f506f8a2fd2f0434cd718c8dc0e0eb85091134e591287b163590a98240
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,36,78_1531814405.jpg,train/imgs/78_1531814405.jpg,78,1531814405,2400,908,vehicle_boxes,10,,0e2d95f08c040528c531eca4794d988d431d1f307f5af96ced2480bff58576ff
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,87,78_1531816205.jpg,train/imgs/78_1531816205.jpg,78,1531816205,2400,908,vehicle_boxes,10,,a25aff02e043b183fa04956940071c1ce8bcccdf5ffed199cc893f4dbaa31617
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,61,78_1537016404.jpg,train/imgs/78_1537016404.jpg,78,1537016404,2400,908,vehicle_boxes,10,,8d050ee5cae3a0ee89930c01e95e7980919157f3cc47753a81af1563e4cb58cb
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,30,83_1531481408.jpg,train/imgs/83_1531481408.jpg,83,1531481408,2400,1208,vehicle_boxes,11,,43c2ff3e46879b75affa0efba59bb41ddb767759fabdddc27204ea4c06341ea9
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,108,83_1531486807.jpg,train/imgs/83_1531486807.jpg,83,1531486807,2400,1208,vehicle_boxes,9,,3223d455eb54257c194c0b060fc60e11a3b324b3b4020fc23986d759949e7e97
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,57,83_1531492206.jpg,train/imgs/83_1531492206.jpg,83,1531492206,2400,1208,vehicle_boxes,6,,cd2d1e1d29a24622cefc3a1a5912ff47ae252f545c62b4dbd6c461cc53ffd29d
DPROTO-NDISPARK-ONLY-20260727-01,train,fine_tuning_train,54,83_1531497607.jpg,train/imgs/83_1531497607.jpg,83,1531497607,2400,1208,vehicle_boxes,6,,f4640a11d83be0277931bb44e5a9176e284ee1f1d091ac2cc1c50932743e8814
