image_id,frame_index,local_path,bytes,sha256
88,1305,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001305.jpg,534657,378373f9cd3ccc238d1d81a462c99636bfa7f8f76283cdbf03b8d76f781136b7
89,1320,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001320.jpg,535707,724f28868e4216acfa173806ebc38dbe42407c07f074883f18dfac23d559f976
90,1335,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001335.jpg,536603,a5b7ffa8b61515b169962d4907d9aa99dde840cf0664c846822e2cc2aecc6f4d
91,1350,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001350.jpg,413053,e41554e752f821528e9e12b8fc1a3470d791d4842d62429306d811f97b89cf7e
92,1365,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001365.jpg,413674,fec718bb8e7a041bcd39dc547f1c6fba92904560aa87c14103aeaf073aae9849
93,1380,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001380.jpg,414677,4680361ab2bdcd6ed3143f041899624b48b2751ce36bfda34df7a92e0dd38729
94,1395,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001395.jpg,540119,131ca6ae8edad0422acf332fcac3142fef58582b549a24c9c4a6b7e88aa08649
95,1410,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001410.jpg,540859,a52954115b01f52e524ff8ff2aac5d9c5a386e72c02846000c578cb3f09a46c9
96,1425,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001425.jpg,526341,2e5792018ead619acf7787c3cbe99c0c53eb7df8f126d8d61392113928a0c2c6
97,1440,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001440.jpg,530057,af5b437dff33b61bcbe68c8cdac5b9156c97c35b99a9b365b1f18d69f4f7361f
98,1455,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001455.jpg,531890,ebafd5f46d217cef3dd18c6c45844140e4eb32af5b8f43882b99146cae0a169f
99,1470,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001470.jpg,533428,0102e81a50d7dd63d9c8d4b0ce81e2cdfb19013860063169db2e2e7b40f1deb3
100,1485,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001485.jpg,534743,1218d94200225028f68785f701faec121c9436be7667698b394730964c8d5834
101,1500,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001500.jpg,536006,91f8211e5891d9bf38e3f209eb5a05c9646147200cf8755d4cbaa93e084fb16a
102,1515,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001515.jpg,536897,0acb94a3ff56e71d23daece4b642b164b2e7a3b3207765d18ecb34d3866af810
103,1530,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001530.jpg,537895,aacd0105bb98ffe45f9dfa61ee8bb56e071e5f0541c20f75d2121949817c8926
104,1545,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001545.jpg,539071,287464ceb3385a95c462a361d90d8061d6b5ce0811322ddacdd17e97249422b4
105,1560,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001560.jpg,539478,2d9c3ef414d5f31443bf55a1e6d2f88d5193fd8e7ef4bd975a94411af9eb2bd9
106,1575,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001575.jpg,539834,e5d634db5dcf8aae8c1cdda1633759193e76ec163c8f6b1bd4e3047e69052ed3
107,1590,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001590.jpg,540660,bda4361c35b8da123cc34782f1d61a7991a82a480727247e6e4e76c53cb820ce
108,1605,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001605.jpg,526545,17b625d87b05bc8aa7837a33d94784bba8e0ffbdc154f4783c15bda14ed7d7bd
109,1620,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001620.jpg,530643,a594d7fe5cad125010918097e9fdf8289e1a16e10049f234d015f26f9689f244
110,1635,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001635.jpg,532647,294ca83c52d5965b3dc20227d31dd25b0953916afc661edcaad9ca5a9376a6a1
111,1650,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001650.jpg,534342,504b1c16f6e0b481c081f768fb8fffa11ab9a76ac7bfa30fd55520d2f1daf454
112,1665,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001665.jpg,535584,ef27066914347ff642a1483f216f5254d9b8a8dcd190c6093728fe6d08252fa9
113,1680,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001680.jpg,536675,1494feefc78aeeeaa69108b8b88cad64488145d5d44ed8692761c7895c6631c7
114,1695,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001695.jpg,537635,4d655163651cc8787b00fc09839823dc370bf30b25f4766c9bab5bf850fb1509
115,1710,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001710.jpg,538796,0a39400aaf52e3ec415d421fbb22d31c0d894beb428209b4d6be0eb6c932bf9c
116,1725,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001725.jpg,539793,fad46b5be3aa37ee3e636347483c9610b7b06493a3944b0fc3becaa793a68ee7
117,1740,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001740.jpg,540787,4c598e90941815aeebb86d6546ee7729420aa113fbef80a53f18c0da1b034808
118,1755,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001755.jpg,541367,c01453f63be15ae57ed34ff7d1b3e8033f364ee649ec03844152ca827879e509
119,1770,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001770.jpg,541515,6168554e7d390983ac8f766d4bd30859d1c4f11df1a2506d957bf540b56d583e
120,1785,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001785.jpg,524470,04c611a0545fb87015ba0970e8e7e516e0ecf1cd777453b57f1870f9dbf36d39
121,1800,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001800.jpg,527592,6dab1aaf7a971682c6c4be98cd5755c19261c89aea8e5e1d7b72a790d9440ad4
122,1815,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001815.jpg,529584,a62643b8b9f75aeab932b942eb0dbe9d70512c5aec186eb00fc4a94f996c038f
123,1830,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001830.jpg,531186,f01415a088f465222869fd95f1b46c2e52a4368718fc66393922abb62a2b7a4a
124,1845,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001845.jpg,533097,f788d6c0f4d82e112f924e469cf6b78f8c156395335eb17c175bc3d6a64e9b43
125,1860,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001860.jpg,533985,fa7e9e89b82532ade6235249ea3188acd87fe6d044df169ef74302663c9d4e18
126,1875,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001875.jpg,535688,f5e2eb0719d9ba0f97007fb52cb1fc5153b3f477790bb0897057293edbcedb92
127,1890,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001890.jpg,536729,c490bcc533628f351501c1c54aedbaf082577d5a3acce2d559347d898a2532ba
128,1905,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001905.jpg,537339,faeaedc5adadce534ff0aef04d7e6d507a08221e939cf2098eb48d140533f197
129,1920,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001920.jpg,538346,9f05bfcb081bf721e7099089d84ea9622a96e2f34b0467d420c41280382450ca
130,1935,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0001935.jpg,539144,7b4f8d2b796859a4c6c1a0e489a9737fedab2627fae13f40cb8f2cc61e01e20a
