image_id,frame_index,local_path,bytes,sha256
531,2028,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-25-12/132c03fc_f0002028.jpg,512291,56d4d30b9a680656a504bad81d43fc540b3579e34f03f7f2c0fdda3336fa7347
1380,2064,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002064.jpg,507835,2921f98b04d8ab5ea5887b97b6b293d8be6123d6b89caf292e74c5ccc875f9bc
142,2115,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002115.jpg,539922,d57bf09e4cba1c3bebfa09a842d8a216d9baa73e8b028d2aba3b30bc162a30a4
539,2124,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-25-12/132c03fc_f0002124.jpg,516964,eacbdfb567f55c71c0db80c6f2b27512ec56a2d46c6787c3ebb92111fe9a25fb
548,2232,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-25-12/132c03fc_f0002232.jpg,515246,c6207947ba11d5dc20284150274bbf7981e8b7eba312e8b1ab32b13f655c1972
556,2328,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-25-12/132c03fc_f0002328.jpg,507221,cdda024a1116766807835d70a6672b7f7a932790c2643c1e21406a9719dcecbc
158,2355,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002355.jpg,535933,12b66e6081bd6e8060ca071a64df0e84753c89896841c635a0a457b3263a4f49
1415,2484,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002484.jpg,508659,52504ce857019d5d76fbfe878fb5a99d91dbbd7e2c5d6a245adb5dfc7d63d0ed
173,2580,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002580.jpg,540082,7f23bb1a30e8aa64e48939168f51d96f82711b56898529e557f7277cb64c7e7a
189,2820,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0002820.jpg,539642,1a60d8e35f96118d863bfdfffa1246b34dc0b97098c2aaae56d80df4da675439
1449,2892,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0002892.jpg,502131,bbfc699c4338f561c0242832ab37f8623f231bb67da1ffeeff2ba9f507127d03
204,3045,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0003045.jpg,524739,916d766fed9abe1c50c37ec9676b4d2e043fc6bd9a38c78ef6a1e4da74e9c782
220,3285,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0003285.jpg,529973,d87890ca829041b062605d2e9ce54a84e4e2c874854973fa651332d98baef6ce
1483,3300,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003300.jpg,506603,8925eae6c1a3bd3db21162fcca7c0ca2a7ba839c6447a1bf4faed14b2fe532fe
236,3525,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0003525.jpg,530746,1e316099673ab6a936aaf397587437b00f6e6949b23442d0a32492824f13ab76
1518,3720,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0003720.jpg,507166,bb749949051217789464cecba14df5024ac528c0d8bd1f4147eae93bbc9a46a0
251,3750,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0003750.jpg,520262,930b0321a980f9045bbceb7b46f4c531c08f3df670f6f72d383f37ebdc9d32c0
267,3990,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0003990.jpg,530249,860b603ab7343a2e86ee2ed1164d1847c024fc1ad8bbb44732dd72b90e61c866
1552,4128,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0004128.jpg,501908,c95c7f60a4da3a353f07d75839a732a2e5559d435a6610bf56b6627fc87ba5ee
283,4230,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0004230.jpg,540125,fe27aa36ee8c1290ade46eddd17b39f8927a13d58f945f6000792b5a258189d6
298,4455,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0004455.jpg,524051,bdac35bd15a31a41716c65208eaf266138aa11b4c3608079d7348bc3742c016e
1587,4548,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0004548.jpg,505856,5e6fdbc2141e015b8fc8c613dda83758e8587a7d898311a8e55c653d5e439b34
314,4695,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0004695.jpg,531990,ca6e6e020b94fd1855c59156c5e3f53774f4846178228895d3fa0dd366019cdc
330,4935,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0004935.jpg,538617,66bf63c59e2e163ca262255fe5865ca69bf978f5601e85fbbc86f66780f11da4
1621,4956,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0004956.jpg,506937,3c0e06719a314a5dfaf3e194f72133428ad97aea3af77d23be8c297f174400d3
345,5160,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0005160.jpg,541715,e02184ef898858537d8f4307fa3658989a987254cf3f82ec92d7f3117cc31072
1656,5376,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0005376.jpg,501262,83f9f42294d9067f73ebf87c7e2b82e427eb304b6c0d742688470af2fc43a737
361,5400,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_13-30-33/a96d32bc_f0005400.jpg,533145,11620ee5d7409744de46f9e600178d9d632ff2eb3a9c7b3452da14dc73acbf57
1690,5784,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0005784.jpg,504967,481e9818c30b76ad029177829baefb1e046536780b4f2f3b2b8770dfd2b81882
1725,6204,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0006204.jpg,505782,78c88879dc64e5d154aee2886ef041477cb44155f5f25ba0a96a2a3c1ea8730f
1759,6612,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0006612.jpg,501017,8efe8c065e96d165463ff803a760efbdcaec340181db6ac13a7d28529b350814
1793,7020,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0007020.jpg,502656,d08648e8c150a093dde46fb24584d3c9460ab7ec10e4e1ab85cc70ba202740dd
1828,7440,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0007440.jpg,504451,d76613aea3a522d4751144d4715d4404aca31fc035f4c98a926dc6be853bf56c
1862,7848,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0007848.jpg,496633,cc7869a0ca0f8ae30c7948d0fe8ce70f873105be0f927dc874bddabda4f18544
1897,8268,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0008268.jpg,501452,aebeed92af3444ceab533859a2291af8d84af241892f1cdd083cacbafd640617
1931,8676,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0008676.jpg,503896,a2230ac5855432613a4f22bf145484e2fe77595384a096c526249b9991e04c4d
1966,9096,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0009096.jpg,496232,9517ec776d34d6c715b5b5fc5cfd35aec6ebbba56ec01373876a964f638ef803
2000,9504,data/raw/grand_bassin/images/stream_gbassinexch1.stream_2023-02-16_16-34-07/25edd9b3_f0009504.jpg,499236,ea1fc94306d1b742a6ab9fab6a90c7d43ad99625031c291cfedfa46952d4bbaf
