video_id,frame_index,timestamp_s,slot_id,state,evidence
grand_bassin_aerial_development,18,9.000,BUS_L03,1,1
grand_bassin_aerial_development,18,9.000,BUS_R01,1,1
grand_bassin_aerial_development,18,9.000,BUS_R02,1,1
grand_bassin_aerial_development,18,9.000,BUS_R03,1,1
grand_bassin_aerial_development,18,9.000,BUS_R04,1,1
grand_bassin_aerial_development,19,9.500,BUS_L01,1,1
grand_bassin_aerial_development,19,9.500,BUS_L02,1,1
grand_bassin_aerial_development,19,9.500,BUS_L03,1,1
grand_bassin_aerial_development,19,9.500,BUS_R01,1,1
grand_bassin_aerial_development,19,9.500,BUS_R02,1,1
grand_bassin_aerial_development,19,9.500,BUS_R03,1,1
grand_bassin_aerial_development,19,9.500,BUS_R04,1,1
grand_bassin_aerial_development,20,10.000,BUS_L01,1,1
grand_bassin_aerial_development,20,10.000,BUS_L02,1,1
grand_bassin_aerial_development,20,10.000,BUS_L03,1,1
grand_bassin_aerial_development,20,10.000,BUS_R01,1,1
grand_bassin_aerial_development,20,10.000,BUS_R02,1,1
grand_bassin_aerial_development,20,10.000,BUS_R03,1,1
grand_bassin_aerial_development,20,10.000,BUS_R04,1,1
grand_bassin_aerial_development,21,10.500,BUS_L01,1,1
grand_bassin_aerial_development,21,10.500,BUS_L02,1,1
grand_bassin_aerial_development,21,10.500,BUS_L03,1,1
grand_bassin_aerial_development,21,10.500,BUS_R01,1,1
grand_bassin_aerial_development,21,10.500,BUS_R02,1,1
grand_bassin_aerial_development,21,10.500,BUS_R03,1,1
grand_bassin_aerial_development,21,10.500,BUS_R04,1,1
grand_bassin_aerial_development,22,11.000,BUS_L01,1,1
grand_bassin_aerial_development,22,11.000,BUS_L02,1,1
grand_bassin_aerial_development,22,11.000,BUS_L03,1,1
grand_bassin_aerial_development,22,11.000,BUS_R01,1,1
grand_bassin_aerial_development,22,11.000,BUS_R02,1,1
grand_bassin_aerial_development,22,11.000,BUS_R03,1,1
grand_bassin_aerial_development,22,11.000,BUS_R04,1,1
grand_bassin_aerial_development,23,11.500,BUS_L01,1,1
grand_bassin_aerial_development,23,11.500,BUS_L02,1,1
grand_bassin_aerial_development,23,11.500,BUS_L03,1,1
grand_bassin_aerial_development,23,11.500,BUS_R01,1,1
grand_bassin_aerial_development,23,11.500,BUS_R02,1,1
grand_bassin_aerial_development,23,11.500,BUS_R03,1,1
grand_bassin_aerial_development,23,11.500,BUS_R04,1,1
grand_bassin_aerial_development,24,12.000,BUS_L01,1,1
grand_bassin_aerial_development,24,12.000,BUS_L02,1,1
grand_bassin_aerial_development,24,12.000,BUS_L03,1,1
grand_bassin_aerial_development,24,12.000,BUS_R01,1,1
grand_bassin_aerial_development,24,12.000,BUS_R02,1,1
grand_bassin_aerial_development,24,12.000,BUS_R03,1,1
grand_bassin_aerial_development,24,12.000,BUS_R04,1,1
grand_bassin_aerial_development,25,12.500,BUS_L01,1,1
grand_bassin_aerial_development,25,12.500,BUS_L02,1,1
grand_bassin_aerial_development,25,12.500,BUS_L03,1,1
grand_bassin_aerial_development,25,12.500,BUS_R01,1,1
grand_bassin_aerial_development,25,12.500,BUS_R02,1,1
grand_bassin_aerial_development,25,12.500,BUS_R03,1,1
grand_bassin_aerial_development,25,12.500,BUS_R04,1,1
grand_bassin_aerial_development,26,13.000,BUS_L01,1,1
grand_bassin_aerial_development,26,13.000,BUS_L02,1,1
grand_bassin_aerial_development,26,13.000,BUS_L03,1,1
grand_bassin_aerial_development,26,13.000,BUS_R01,1,1
grand_bassin_aerial_development,26,13.000,BUS_R02,1,1
grand_bassin_aerial_development,26,13.000,BUS_R03,1,1
grand_bassin_aerial_development,26,13.000,BUS_R04,1,1
grand_bassin_aerial_development,27,13.500,BUS_L01,1,1
grand_bassin_aerial_development,27,13.500,BUS_L02,1,1
grand_bassin_aerial_development,27,13.500,BUS_L03,1,1
grand_bassin_aerial_development,27,13.500,BUS_R01,1,1
grand_bassin_aerial_development,27,13.500,BUS_R02,1,1
grand_bassin_aerial_development,27,13.500,BUS_R03,1,1
grand_bassin_aerial_development,27,13.500,BUS_R04,1,1
grand_bassin_aerial_development,28,14.000,BUS_L01,1,1
grand_bassin_aerial_development,28,14.000,BUS_L02,1,1
grand_bassin_aerial_development,28,14.000,BUS_L03,1,1
grand_bassin_aerial_development,28,14.000,BUS_R01,1,1
grand_bassin_aerial_development,28,14.000,BUS_R02,1,1
grand_bassin_aerial_development,28,14.000,BUS_R03,1,1
grand_bassin_aerial_development,28,14.000,BUS_R04,1,1
grand_bassin_aerial_development,29,14.500,BUS_L01,1,1
grand_bassin_aerial_development,29,14.500,BUS_L02,1,1
grand_bassin_aerial_development,29,14.500,BUS_L03,1,1
grand_bassin_aerial_development,29,14.500,BUS_R01,1,1
grand_bassin_aerial_development,29,14.500,BUS_R02,1,1
grand_bassin_aerial_development,29,14.500,BUS_R03,1,1
grand_bassin_aerial_development,29,14.500,BUS_R04,1,1
grand_bassin_aerial_development,30,15.000,BUS_L01,1,1
grand_bassin_aerial_development,30,15.000,BUS_L02,1,1
grand_bassin_aerial_development,30,15.000,BUS_L03,1,1
grand_bassin_aerial_development,30,15.000,BUS_R01,1,1
grand_bassin_aerial_development,30,15.000,BUS_R02,1,1
grand_bassin_aerial_development,30,15.000,BUS_R03,1,1
grand_bassin_aerial_development,30,15.000,BUS_R04,1,1
grand_bassin_aerial_development,31,15.500,BUS_L01,1,1
grand_bassin_aerial_development,31,15.500,BUS_L02,1,1
grand_bassin_aerial_development,31,15.500,BUS_L03,1,1
grand_bassin_aerial_development,31,15.500,BUS_R01,1,1
grand_bassin_aerial_development,31,15.500,BUS_R02,1,1
grand_bassin_aerial_development,31,15.500,BUS_R03,1,1
grand_bassin_aerial_development,31,15.500,BUS_R04,1,1
grand_bassin_aerial_development,32,16.000,BUS_L01,1,1
grand_bassin_aerial_development,32,16.000,BUS_L02,1,1
grand_bassin_aerial_development,32,16.000,BUS_L03,1,1
grand_bassin_aerial_development,32,16.000,BUS_R01,1,1
grand_bassin_aerial_development,32,16.000,BUS_R02,1,1
grand_bassin_aerial_development,32,16.000,BUS_R03,1,1
grand_bassin_aerial_development,32,16.000,BUS_R04,1,1
grand_bassin_aerial_development,33,16.500,BUS_L01,1,1
grand_bassin_aerial_development,33,16.500,BUS_L02,1,1
grand_bassin_aerial_development,33,16.500,BUS_L03,1,1
grand_bassin_aerial_development,33,16.500,BUS_R01,1,1
grand_bassin_aerial_development,33,16.500,BUS_R02,1,1
grand_bassin_aerial_development,33,16.500,BUS_R03,1,1
grand_bassin_aerial_development,33,16.500,BUS_R04,1,1
grand_bassin_aerial_development,34,17.000,BUS_L01,1,1
grand_bassin_aerial_development,34,17.000,BUS_L02,1,1
grand_bassin_aerial_development,34,17.000,BUS_L03,1,1
grand_bassin_aerial_development,34,17.000,BUS_R01,1,1
grand_bassin_aerial_development,34,17.000,BUS_R02,1,1
grand_bassin_aerial_development,34,17.000,BUS_R03,1,1
grand_bassin_aerial_development,34,17.000,BUS_R04,1,1
grand_bassin_aerial_development,35,17.500,BUS_L01,1,1
grand_bassin_aerial_development,35,17.500,BUS_L02,1,1
grand_bassin_aerial_development,35,17.500,BUS_L03,1,1
grand_bassin_aerial_development,35,17.500,BUS_R01,1,1
grand_bassin_aerial_development,35,17.500,BUS_R02,1,1
grand_bassin_aerial_development,35,17.500,BUS_R03,1,1
grand_bassin_aerial_development,35,17.500,BUS_R04,1,1
grand_bassin_aerial_development,36,18.000,BUS_L01,1,1
grand_bassin_aerial_development,36,18.000,BUS_L02,1,1
grand_bassin_aerial_development,36,18.000,BUS_L03,1,1
grand_bassin_aerial_development,36,18.000,BUS_R01,1,1
grand_bassin_aerial_development,36,18.000,BUS_R02,1,1
grand_bassin_aerial_development,36,18.000,BUS_R03,1,1
grand_bassin_aerial_development,36,18.000,BUS_R04,1,1
grand_bassin_aerial_development,37,18.500,BUS_L01,1,1
grand_bassin_aerial_development,37,18.500,BUS_L02,1,1
grand_bassin_aerial_development,37,18.500,BUS_L03,1,1
grand_bassin_aerial_development,37,18.500,BUS_R01,1,1
grand_bassin_aerial_development,37,18.500,BUS_R02,1,1
grand_bassin_aerial_development,37,18.500,BUS_R03,1,1
grand_bassin_aerial_development,37,18.500,BUS_R04,1,1
grand_bassin_aerial_development,38,19.000,BUS_L01,1,1
grand_bassin_aerial_development,38,19.000,BUS_L02,1,1
grand_bassin_aerial_development,38,19.000,BUS_L03,1,1
grand_bassin_aerial_development,38,19.000,BUS_R01,1,1
grand_bassin_aerial_development,38,19.000,BUS_R02,1,1
grand_bassin_aerial_development,38,19.000,BUS_R03,1,1
grand_bassin_aerial_development,38,19.000,BUS_R04,1,1
grand_bassin_aerial_development,39,19.500,BUS_L01,1,1
grand_bassin_aerial_development,39,19.500,BUS_L02,1,1
grand_bassin_aerial_development,39,19.500,BUS_L03,1,1
grand_bassin_aerial_development,39,19.500,BUS_R01,1,1
grand_bassin_aerial_development,39,19.500,BUS_R02,1,1
grand_bassin_aerial_development,39,19.500,BUS_R03,1,1
grand_bassin_aerial_development,39,19.500,BUS_R04,1,1
grand_bassin_aerial_development,40,20.000,BUS_L01,1,1
grand_bassin_aerial_development,40,20.000,BUS_L02,1,1
grand_bassin_aerial_development,40,20.000,BUS_L03,1,1
grand_bassin_aerial_development,40,20.000,BUS_R01,1,1
grand_bassin_aerial_development,40,20.000,BUS_R02,1,1
grand_bassin_aerial_development,40,20.000,BUS_R03,1,1
grand_bassin_aerial_development,40,20.000,BUS_R04,1,1
grand_bassin_aerial_development,41,20.500,BUS_L01,1,1
grand_bassin_aerial_development,41,20.500,BUS_L02,1,1
grand_bassin_aerial_development,41,20.500,BUS_L03,1,1
grand_bassin_aerial_development,41,20.500,BUS_R01,1,1
grand_bassin_aerial_development,41,20.500,BUS_R02,1,1
grand_bassin_aerial_development,41,20.500,BUS_R03,1,1
grand_bassin_aerial_development,41,20.500,BUS_R04,1,1
grand_bassin_aerial_development,42,21.000,BUS_L01,1,1
grand_bassin_aerial_development,42,21.000,BUS_L02,1,1
grand_bassin_aerial_development,42,21.000,BUS_L03,1,1
grand_bassin_aerial_development,42,21.000,BUS_R01,1,1
grand_bassin_aerial_development,42,21.000,BUS_R02,1,1
grand_bassin_aerial_development,42,21.000,BUS_R03,1,1
grand_bassin_aerial_development,42,21.000,BUS_R04,1,1
grand_bassin_aerial_development,43,21.500,BUS_L01,1,1
grand_bassin_aerial_development,43,21.500,BUS_L02,1,1
grand_bassin_aerial_development,43,21.500,BUS_L03,1,1
grand_bassin_aerial_development,43,21.500,BUS_R01,1,1
grand_bassin_aerial_development,43,21.500,BUS_R02,1,1
grand_bassin_aerial_development,43,21.500,BUS_R03,1,1
grand_bassin_aerial_development,43,21.500,BUS_R04,1,1
grand_bassin_aerial_development,44,22.000,BUS_L01,1,1
grand_bassin_aerial_development,44,22.000,BUS_L02,1,1
grand_bassin_aerial_development,44,22.000,BUS_L03,1,1
grand_bassin_aerial_development,44,22.000,BUS_R01,1,1
grand_bassin_aerial_development,44,22.000,BUS_R02,1,1
grand_bassin_aerial_development,44,22.000,BUS_R03,1,1
grand_bassin_aerial_development,44,22.000,BUS_R04,1,1
grand_bassin_aerial_development,45,22.500,BUS_L01,1,1
grand_bassin_aerial_development,45,22.500,BUS_L02,1,1
grand_bassin_aerial_development,45,22.500,BUS_L03,1,1
grand_bassin_aerial_development,45,22.500,BUS_R01,1,1
grand_bassin_aerial_development,45,22.500,BUS_R02,1,1
grand_bassin_aerial_development,45,22.500,BUS_R03,1,1
grand_bassin_aerial_development,45,22.500,BUS_R04,1,1
grand_bassin_aerial_development,46,23.000,BUS_L01,1,1
grand_bassin_aerial_development,46,23.000,BUS_L02,1,1
grand_bassin_aerial_development,46,23.000,BUS_L03,1,1
grand_bassin_aerial_development,46,23.000,BUS_R01,1,1
grand_bassin_aerial_development,46,23.000,BUS_R02,1,1
grand_bassin_aerial_development,46,23.000,BUS_R03,1,1
grand_bassin_aerial_development,46,23.000,BUS_R04,1,1
grand_bassin_aerial_development,47,23.500,BUS_L01,1,1
grand_bassin_aerial_development,47,23.500,BUS_L02,1,1
grand_bassin_aerial_development,47,23.500,BUS_L03,1,1
grand_bassin_aerial_development,47,23.500,BUS_R01,1,1
grand_bassin_aerial_development,47,23.500,BUS_R02,1,1
grand_bassin_aerial_development,47,23.500,BUS_R03,1,1
grand_bassin_aerial_development,47,23.500,BUS_R04,1,1
grand_bassin_aerial_development,48,24.000,BUS_L01,1,1
grand_bassin_aerial_development,48,24.000,BUS_L02,1,1
grand_bassin_aerial_development,48,24.000,BUS_L03,1,1
grand_bassin_aerial_development,48,24.000,BUS_R01,1,1
grand_bassin_aerial_development,48,24.000,BUS_R02,1,1
grand_bassin_aerial_development,48,24.000,BUS_R03,1,1
grand_bassin_aerial_development,48,24.000,BUS_R04,1,1
grand_bassin_aerial_development,49,24.500,BUS_L01,1,1
grand_bassin_aerial_development,49,24.500,BUS_L02,1,1
grand_bassin_aerial_development,49,24.500,BUS_L03,1,1
grand_bassin_aerial_development,49,24.500,BUS_R01,1,1
grand_bassin_aerial_development,49,24.500,BUS_R02,1,1
grand_bassin_aerial_development,49,24.500,BUS_R03,1,1
grand_bassin_aerial_development,49,24.500,BUS_R04,1,1
grand_bassin_aerial_development,50,25.000,BUS_L01,1,1
grand_bassin_aerial_development,50,25.000,BUS_L02,1,1
grand_bassin_aerial_development,50,25.000,BUS_L03,1,1
grand_bassin_aerial_development,50,25.000,BUS_R01,1,1
grand_bassin_aerial_development,50,25.000,BUS_R02,1,1
grand_bassin_aerial_development,50,25.000,BUS_R03,1,1
grand_bassin_aerial_development,50,25.000,BUS_R04,1,1
grand_bassin_aerial_development,51,25.500,BUS_L01,1,1
grand_bassin_aerial_development,51,25.500,BUS_L02,1,1
grand_bassin_aerial_development,51,25.500,BUS_L03,1,1
grand_bassin_aerial_development,51,25.500,BUS_R01,1,1
grand_bassin_aerial_development,51,25.500,BUS_R02,1,1
grand_bassin_aerial_development,51,25.500,BUS_R03,1,1
grand_bassin_aerial_development,51,25.500,BUS_R04,1,1
grand_bassin_aerial_development,52,26.000,BUS_L01,1,1
grand_bassin_aerial_development,52,26.000,BUS_L02,1,1
grand_bassin_aerial_development,52,26.000,BUS_L03,1,1
grand_bassin_aerial_development,52,26.000,BUS_R01,1,1
grand_bassin_aerial_development,52,26.000,BUS_R02,1,1
grand_bassin_aerial_development,52,26.000,BUS_R03,1,1
grand_bassin_aerial_development,52,26.000,BUS_R04,1,1
grand_bassin_aerial_development,53,26.500,BUS_L01,1,1
grand_bassin_aerial_development,53,26.500,BUS_L02,1,1
grand_bassin_aerial_development,53,26.500,BUS_L03,1,1
grand_bassin_aerial_development,53,26.500,BUS_R01,1,1
grand_bassin_aerial_development,53,26.500,BUS_R02,1,1
grand_bassin_aerial_development,53,26.500,BUS_R03,1,1
grand_bassin_aerial_development,53,26.500,BUS_R04,1,1
grand_bassin_aerial_development,54,27.000,BUS_L01,1,1
grand_bassin_aerial_development,54,27.000,BUS_L02,1,1
grand_bassin_aerial_development,54,27.000,BUS_L03,1,1
grand_bassin_aerial_development,54,27.000,BUS_R01,1,1
grand_bassin_aerial_development,54,27.000,BUS_R02,1,1
grand_bassin_aerial_development,54,27.000,BUS_R03,1,1
grand_bassin_aerial_development,54,27.000,BUS_R04,1,1
grand_bassin_aerial_development,55,27.500,BUS_L01,1,1
grand_bassin_aerial_development,55,27.500,BUS_L02,1,1
grand_bassin_aerial_development,55,27.500,BUS_L03,1,1
grand_bassin_aerial_development,55,27.500,BUS_R01,1,1
grand_bassin_aerial_development,55,27.500,BUS_R02,1,1
grand_bassin_aerial_development,55,27.500,BUS_R03,1,1
grand_bassin_aerial_development,55,27.500,BUS_R04,1,1
grand_bassin_aerial_development,56,28.000,BUS_L01,1,1
grand_bassin_aerial_development,56,28.000,BUS_L02,1,1
grand_bassin_aerial_development,56,28.000,BUS_L03,1,1
grand_bassin_aerial_development,56,28.000,BUS_R01,1,1
grand_bassin_aerial_development,56,28.000,BUS_R02,1,1
grand_bassin_aerial_development,56,28.000,BUS_R03,1,1
grand_bassin_aerial_development,56,28.000,BUS_R04,1,1
grand_bassin_aerial_development,57,28.500,BUS_L01,1,1
grand_bassin_aerial_development,57,28.500,BUS_L02,1,1
grand_bassin_aerial_development,57,28.500,BUS_L03,1,1
grand_bassin_aerial_development,57,28.500,BUS_R01,1,1
grand_bassin_aerial_development,57,28.500,BUS_R02,1,1
grand_bassin_aerial_development,57,28.500,BUS_R03,1,1
grand_bassin_aerial_development,57,28.500,BUS_R04,1,1
grand_bassin_aerial_development,58,29.000,BUS_L01,1,1
grand_bassin_aerial_development,58,29.000,BUS_L02,1,1
grand_bassin_aerial_development,58,29.000,BUS_L03,1,1
grand_bassin_aerial_development,58,29.000,BUS_R01,1,1
grand_bassin_aerial_development,58,29.000,BUS_R02,1,1
grand_bassin_aerial_development,58,29.000,BUS_R03,1,1
grand_bassin_aerial_development,58,29.000,BUS_R04,1,1
grand_bassin_aerial_development,59,29.500,BUS_L01,1,1
grand_bassin_aerial_development,59,29.500,BUS_L02,1,1
grand_bassin_aerial_development,59,29.500,BUS_L03,1,1
grand_bassin_aerial_development,59,29.500,BUS_R01,1,1
grand_bassin_aerial_development,59,29.500,BUS_R02,1,1
grand_bassin_aerial_development,59,29.500,BUS_R03,1,1
grand_bassin_aerial_development,59,29.500,BUS_R04,1,1
grand_bassin_aerial_development,60,30.000,BUS_L01,1,1
grand_bassin_aerial_development,60,30.000,BUS_L02,1,1
grand_bassin_aerial_development,60,30.000,BUS_L03,1,1
grand_bassin_aerial_development,60,30.000,BUS_R01,1,1
grand_bassin_aerial_development,60,30.000,BUS_R02,1,1
grand_bassin_aerial_development,60,30.000,BUS_R03,1,1
grand_bassin_aerial_development,60,30.000,BUS_R04,1,1
grand_bassin_aerial_development,61,30.500,BUS_L01,1,1
grand_bassin_aerial_development,61,30.500,BUS_L02,1,1
grand_bassin_aerial_development,61,30.500,BUS_L03,1,1
grand_bassin_aerial_development,61,30.500,BUS_R01,1,1
grand_bassin_aerial_development,61,30.500,BUS_R02,1,1
grand_bassin_aerial_development,61,30.500,BUS_R03,1,1
grand_bassin_aerial_development,61,30.500,BUS_R04,1,1
grand_bassin_aerial_development,62,31.000,BUS_L01,1,1
grand_bassin_aerial_development,62,31.000,BUS_L02,1,1
grand_bassin_aerial_development,62,31.000,BUS_L03,1,1
grand_bassin_aerial_development,62,31.000,BUS_R01,1,1
grand_bassin_aerial_development,62,31.000,BUS_R02,1,1
grand_bassin_aerial_development,62,31.000,BUS_R03,1,1
grand_bassin_aerial_development,62,31.000,BUS_R04,1,1
grand_bassin_aerial_development,63,31.500,BUS_L01,1,1
grand_bassin_aerial_development,63,31.500,BUS_L02,1,1
grand_bassin_aerial_development,63,31.500,BUS_L03,1,1
grand_bassin_aerial_development,63,31.500,BUS_R01,1,1
grand_bassin_aerial_development,63,31.500,BUS_R02,1,1
grand_bassin_aerial_development,63,31.500,BUS_R03,1,1
grand_bassin_aerial_development,63,31.500,BUS_R04,1,1
grand_bassin_aerial_development,64,32.000,BUS_L01,1,1
grand_bassin_aerial_development,64,32.000,BUS_L02,1,1
grand_bassin_aerial_development,64,32.000,BUS_L03,1,1
grand_bassin_aerial_development,64,32.000,BUS_R01,1,1
grand_bassin_aerial_development,64,32.000,BUS_R02,1,1
grand_bassin_aerial_development,64,32.000,BUS_R03,1,1
grand_bassin_aerial_development,64,32.000,BUS_R04,1,1
grand_bassin_aerial_development,65,32.500,BUS_L01,1,1
grand_bassin_aerial_development,65,32.500,BUS_L02,1,1
grand_bassin_aerial_development,65,32.500,BUS_L03,1,1
grand_bassin_aerial_development,65,32.500,BUS_R01,1,1
grand_bassin_aerial_development,65,32.500,BUS_R02,1,1
grand_bassin_aerial_development,65,32.500,BUS_R03,1,1
grand_bassin_aerial_development,65,32.500,BUS_R04,1,1
grand_bassin_aerial_development,66,33.000,BUS_L01,1,1
grand_bassin_aerial_development,66,33.000,BUS_L02,1,1
