video_id,frame_index,timestamp_s,slot_id,state
gopro1,107,,slot_19,1
gopro1,107,,slot_20,1
gopro1,108,,slot_00,0
gopro1,108,,slot_01,0
gopro1,108,,slot_02,0
gopro1,108,,slot_03,0
gopro1,108,,slot_04,0
gopro1,108,,slot_05,0
gopro1,108,,slot_06,0
gopro1,108,,slot_07,0
gopro1,108,,slot_08,0
gopro1,108,,slot_09,0
gopro1,108,,slot_10,0
gopro1,108,,slot_11,0
gopro1,108,,slot_12,0
gopro1,108,,slot_13,0
gopro1,108,,slot_14,0
gopro1,108,,slot_15,0
gopro1,108,,slot_16,0
gopro1,108,,slot_17,0
gopro1,108,,slot_18,0
gopro1,108,,slot_19,0
gopro1,108,,slot_20,0
gopro1,109,,slot_00,0
gopro1,109,,slot_01,0
gopro1,109,,slot_02,0
gopro1,109,,slot_03,0
gopro1,109,,slot_04,0
gopro1,109,,slot_05,0
gopro1,109,,slot_06,0
gopro1,109,,slot_07,0
gopro1,109,,slot_08,0
gopro1,109,,slot_09,0
gopro1,109,,slot_10,0
gopro1,109,,slot_11,0
gopro1,109,,slot_12,0
gopro1,109,,slot_13,0
gopro1,109,,slot_14,0
gopro1,109,,slot_15,0
gopro1,109,,slot_16,0
gopro1,109,,slot_17,0
gopro1,109,,slot_18,0
gopro1,109,,slot_19,0
gopro1,109,,slot_20,0
gopro1,110,,slot_00,0
gopro1,110,,slot_01,0
gopro1,110,,slot_02,0
gopro1,110,,slot_03,0
gopro1,110,,slot_04,0
gopro1,110,,slot_05,0
gopro1,110,,slot_06,0
gopro1,110,,slot_07,0
gopro1,110,,slot_08,0
gopro1,110,,slot_09,0
gopro1,110,,slot_10,0
gopro1,110,,slot_11,0
gopro1,110,,slot_12,0
gopro1,110,,slot_13,0
gopro1,110,,slot_14,0
gopro1,110,,slot_15,0
gopro1,110,,slot_16,0
gopro1,110,,slot_17,0
gopro1,110,,slot_18,0
gopro1,110,,slot_19,0
gopro1,110,,slot_20,0
gopro1,111,,slot_00,0
gopro1,111,,slot_01,0
gopro1,111,,slot_02,0
gopro1,111,,slot_03,0
gopro1,111,,slot_04,0
gopro1,111,,slot_05,0
gopro1,111,,slot_06,0
gopro1,111,,slot_07,0
gopro1,111,,slot_08,0
gopro1,111,,slot_09,0
gopro1,111,,slot_10,0
gopro1,111,,slot_11,0
gopro1,111,,slot_12,0
gopro1,111,,slot_13,0
gopro1,111,,slot_14,0
gopro1,111,,slot_15,0
gopro1,111,,slot_16,0
gopro1,111,,slot_17,0
gopro1,111,,slot_18,0
gopro1,111,,slot_19,0
gopro1,111,,slot_20,0
gopro1,112,,slot_00,0
gopro1,112,,slot_01,0
gopro1,112,,slot_02,0
gopro1,112,,slot_03,0
gopro1,112,,slot_04,0
gopro1,112,,slot_05,0
gopro1,112,,slot_06,0
gopro1,112,,slot_07,0
gopro1,112,,slot_08,0
gopro1,112,,slot_09,0
gopro1,112,,slot_10,0
gopro1,112,,slot_11,0
gopro1,112,,slot_12,0
gopro1,112,,slot_13,0
gopro1,112,,slot_14,0
gopro1,112,,slot_15,0
gopro1,112,,slot_16,0
gopro1,112,,slot_17,0
gopro1,112,,slot_18,0
gopro1,112,,slot_19,0
gopro1,112,,slot_20,0
gopro1,113,,slot_00,0
gopro1,113,,slot_01,0
gopro1,113,,slot_02,0
gopro1,113,,slot_03,0
gopro1,113,,slot_04,0
gopro1,113,,slot_05,0
gopro1,113,,slot_06,0
gopro1,113,,slot_07,0
gopro1,113,,slot_08,0
gopro1,113,,slot_09,0
gopro1,113,,slot_10,0
gopro1,113,,slot_11,0
gopro1,113,,slot_12,0
gopro1,113,,slot_13,0
gopro1,113,,slot_14,0
gopro1,113,,slot_15,0
gopro1,113,,slot_16,0
gopro1,113,,slot_17,0
gopro1,113,,slot_18,0
gopro1,113,,slot_19,0
gopro1,113,,slot_20,0
gopro1,114,,slot_00,0
gopro1,114,,slot_01,0
gopro1,114,,slot_02,0
gopro1,114,,slot_03,0
gopro1,114,,slot_04,0
gopro1,114,,slot_05,0
gopro1,114,,slot_06,0
gopro1,114,,slot_07,0
gopro1,114,,slot_08,0
gopro1,114,,slot_09,0
gopro1,114,,slot_10,0
gopro1,114,,slot_11,0
gopro1,114,,slot_12,0
gopro1,114,,slot_13,0
gopro1,114,,slot_14,0
gopro1,114,,slot_15,0
gopro1,114,,slot_16,0
gopro1,114,,slot_17,0
gopro1,114,,slot_18,0
gopro1,114,,slot_19,0
gopro1,114,,slot_20,0
gopro1,115,,slot_00,0
gopro1,115,,slot_01,0
gopro1,115,,slot_02,0
gopro1,115,,slot_03,0
gopro1,115,,slot_04,0
gopro1,115,,slot_05,0
gopro1,115,,slot_06,0
gopro1,115,,slot_07,0
gopro1,115,,slot_08,0
gopro1,115,,slot_09,0
gopro1,115,,slot_10,0
gopro1,115,,slot_11,0
gopro1,115,,slot_12,0
gopro1,115,,slot_13,0
gopro1,115,,slot_14,0
gopro1,115,,slot_15,0
gopro1,115,,slot_16,0
gopro1,115,,slot_17,0
gopro1,115,,slot_18,0
gopro1,115,,slot_19,0
gopro1,115,,slot_20,0
gopro1,116,,slot_00,0
gopro1,116,,slot_01,0
gopro1,116,,slot_02,0
gopro1,116,,slot_03,0
gopro1,116,,slot_04,0
gopro1,116,,slot_05,0
gopro1,116,,slot_06,0
gopro1,116,,slot_07,0
gopro1,116,,slot_08,0
gopro1,116,,slot_09,0
gopro1,116,,slot_10,0
gopro1,116,,slot_11,0
gopro1,116,,slot_12,0
gopro1,116,,slot_13,0
gopro1,116,,slot_14,0
gopro1,116,,slot_15,0
gopro1,116,,slot_16,0
gopro1,116,,slot_17,0
gopro1,116,,slot_18,0
gopro1,116,,slot_19,0
gopro1,116,,slot_20,0
gopro4,95,,slot_00,0
gopro4,95,,slot_01,0
gopro4,95,,slot_02,0
gopro4,95,,slot_03,0
gopro4,95,,slot_04,0
gopro4,95,,slot_05,1
gopro4,95,,slot_06,0
gopro4,95,,slot_07,0
gopro4,95,,slot_08,1
gopro4,95,,slot_09,0
gopro4,95,,slot_10,0
gopro4,95,,slot_11,0
gopro4,95,,slot_12,1
gopro4,95,,slot_13,0
gopro4,95,,slot_14,0
gopro4,95,,slot_15,0
gopro4,95,,slot_16,0
gopro4,95,,slot_17,0
gopro4,95,,slot_18,0
gopro4,95,,slot_19,0
gopro4,95,,slot_20,0
gopro4,96,,slot_00,0
gopro4,96,,slot_01,0
gopro4,96,,slot_02,0
gopro4,96,,slot_03,0
gopro4,96,,slot_04,0
gopro4,96,,slot_05,1
gopro4,96,,slot_06,0
gopro4,96,,slot_07,0
gopro4,96,,slot_08,0
gopro4,96,,slot_09,0
gopro4,96,,slot_10,0
gopro4,96,,slot_11,0
gopro4,96,,slot_12,1
gopro4,96,,slot_13,0
gopro4,96,,slot_14,0
gopro4,96,,slot_15,0
gopro4,96,,slot_16,0
gopro4,96,,slot_17,0
gopro4,96,,slot_18,0
gopro4,96,,slot_19,0
gopro4,96,,slot_20,0
gopro4,97,,slot_00,0
gopro4,97,,slot_01,0
gopro4,97,,slot_02,0
gopro4,97,,slot_03,0
gopro4,97,,slot_04,0
gopro4,97,,slot_05,1
gopro4,97,,slot_06,0
gopro4,97,,slot_07,0
gopro4,97,,slot_08,0
gopro4,97,,slot_09,0
gopro4,97,,slot_10,0
gopro4,97,,slot_11,0
gopro4,97,,slot_12,1
gopro4,97,,slot_13,0
gopro4,97,,slot_14,0
gopro4,97,,slot_15,0
gopro4,97,,slot_16,0
gopro4,97,,slot_17,0
gopro4,97,,slot_18,0
gopro4,97,,slot_19,0
gopro4,97,,slot_20,0
gopro4,98,,slot_00,0
gopro4,98,,slot_01,0
gopro4,98,,slot_02,0
gopro4,98,,slot_03,0
gopro4,98,,slot_04,0
gopro4,98,,slot_05,1
gopro4,98,,slot_06,0
gopro4,98,,slot_07,0
gopro4,98,,slot_08,0
gopro4,98,,slot_09,0
gopro4,98,,slot_10,0
gopro4,98,,slot_11,0
gopro4,98,,slot_12,1
gopro4,98,,slot_13,0
gopro4,98,,slot_14,0
gopro4,98,,slot_15,0
gopro4,98,,slot_16,0
gopro4,98,,slot_17,0
gopro4,98,,slot_18,0
gopro4,98,,slot_19,0
gopro4,98,,slot_20,0
gopro4,99,,slot_00,0
gopro4,99,,slot_01,0
gopro4,99,,slot_02,0
gopro4,99,,slot_03,0
gopro4,99,,slot_04,0
gopro4,99,,slot_05,1
gopro4,99,,slot_06,0
gopro4,99,,slot_07,0
gopro4,99,,slot_08,0
gopro4,99,,slot_09,0
gopro4,99,,slot_10,0
gopro4,99,,slot_11,0
gopro4,99,,slot_12,1
gopro4,99,,slot_13,0
gopro4,99,,slot_14,0
gopro4,99,,slot_15,0
gopro4,99,,slot_16,0
gopro4,99,,slot_17,0
gopro4,99,,slot_18,0
gopro4,99,,slot_19,0
gopro4,99,,slot_20,0
gopro4,100,,slot_00,0
gopro4,100,,slot_01,0
gopro4,100,,slot_02,0
gopro4,100,,slot_03,0
gopro4,100,,slot_04,0
gopro4,100,,slot_05,1
gopro4,100,,slot_06,0
gopro4,100,,slot_07,0
gopro4,100,,slot_08,0
gopro4,100,,slot_09,0
gopro4,100,,slot_10,0
gopro4,100,,slot_11,0
gopro4,100,,slot_12,1
gopro4,100,,slot_13,0
gopro4,100,,slot_14,0
gopro4,100,,slot_15,0
gopro4,100,,slot_16,0
gopro4,100,,slot_17,0
gopro4,100,,slot_18,0
gopro4,100,,slot_19,0
gopro4,100,,slot_20,0
gopro4,101,,slot_00,0
gopro4,101,,slot_01,0
gopro4,101,,slot_02,0
gopro4,101,,slot_03,0
gopro4,101,,slot_04,0
gopro4,101,,slot_05,1
gopro4,101,,slot_06,0
gopro4,101,,slot_07,0
gopro4,101,,slot_08,0
gopro4,101,,slot_09,0
gopro4,101,,slot_10,0
gopro4,101,,slot_11,0
gopro4,101,,slot_12,1
gopro4,101,,slot_13,0
gopro4,101,,slot_14,0
gopro4,101,,slot_15,0
gopro4,101,,slot_16,0
gopro4,101,,slot_17,0
gopro4,101,,slot_18,0
gopro4,101,,slot_19,0
gopro4,101,,slot_20,0
gopro4,102,,slot_00,0
gopro4,102,,slot_01,0
gopro4,102,,slot_02,0
gopro4,102,,slot_03,0
gopro4,102,,slot_04,0
gopro4,102,,slot_05,1
gopro4,102,,slot_06,0
gopro4,102,,slot_07,0
gopro4,102,,slot_08,0
gopro4,102,,slot_09,0
gopro4,102,,slot_10,0
gopro4,102,,slot_11,0
gopro4,102,,slot_12,1
gopro4,102,,slot_13,0
gopro4,102,,slot_14,0
gopro4,102,,slot_15,0
gopro4,102,,slot_16,0
gopro4,102,,slot_17,0
gopro4,102,,slot_18,0
gopro4,102,,slot_19,0
gopro4,102,,slot_20,0
gopro4,103,,slot_00,0
gopro4,103,,slot_01,0
gopro4,103,,slot_02,0
gopro4,103,,slot_03,0
gopro4,103,,slot_04,0
gopro4,103,,slot_05,1
gopro4,103,,slot_06,0
gopro4,103,,slot_07,0
gopro4,103,,slot_08,0
gopro4,103,,slot_09,0
gopro4,103,,slot_10,0
gopro4,103,,slot_11,0
gopro4,103,,slot_12,1
gopro4,103,,slot_13,0
gopro4,103,,slot_14,0
gopro4,103,,slot_15,0
gopro4,103,,slot_16,0
gopro4,103,,slot_17,0
gopro4,103,,slot_18,0
gopro4,103,,slot_19,0
gopro4,103,,slot_20,0
gopro4,104,,slot_00,0
gopro4,104,,slot_01,0
gopro4,104,,slot_02,0
gopro4,104,,slot_03,0
gopro4,104,,slot_04,0
gopro4,104,,slot_05,1
gopro4,104,,slot_06,0
gopro4,104,,slot_07,0
gopro4,104,,slot_08,0
gopro4,104,,slot_09,0
gopro4,104,,slot_10,0
gopro4,104,,slot_11,0
gopro4,104,,slot_12,1
gopro4,104,,slot_13,0
gopro4,104,,slot_14,0
gopro4,104,,slot_15,0
gopro4,104,,slot_16,0
gopro4,104,,slot_17,0
gopro4,104,,slot_18,0
gopro4,104,,slot_19,0
gopro4,104,,slot_20,0
gopro4,105,,slot_00,0
gopro4,105,,slot_01,0
gopro4,105,,slot_02,0
gopro4,105,,slot_03,0
gopro4,105,,slot_04,0
gopro4,105,,slot_05,1
gopro4,105,,slot_06,0
gopro4,105,,slot_07,0
gopro4,105,,slot_08,0
gopro4,105,,slot_09,0
gopro4,105,,slot_10,0
gopro4,105,,slot_11,0
gopro4,105,,slot_12,1
gopro4,105,,slot_13,0
gopro4,105,,slot_14,0
gopro4,105,,slot_15,0
gopro4,105,,slot_16,0
gopro4,105,,slot_17,0
gopro4,105,,slot_18,0
gopro4,105,,slot_19,0
gopro4,105,,slot_20,0
gopro4,106,,slot_00,0
gopro4,106,,slot_01,0
gopro4,106,,slot_02,0
gopro4,106,,slot_03,0
gopro4,106,,slot_04,0
gopro4,106,,slot_05,1
gopro4,106,,slot_06,0
gopro4,106,,slot_07,0
gopro4,106,,slot_08,0
gopro4,106,,slot_09,0
gopro4,106,,slot_10,0
gopro4,106,,slot_11,0
gopro4,106,,slot_12,1
gopro4,106,,slot_13,0
gopro4,106,,slot_14,0
gopro4,106,,slot_15,0
gopro4,106,,slot_16,0
gopro4,106,,slot_17,0
gopro4,106,,slot_18,0
gopro4,106,,slot_19,0
gopro4,106,,slot_20,0
gopro4,107,,slot_00,0
gopro4,107,,slot_01,0
gopro4,107,,slot_02,0
gopro4,107,,slot_03,0
gopro4,107,,slot_04,0
gopro4,107,,slot_05,1
gopro4,107,,slot_06,0
gopro4,107,,slot_07,0
gopro4,107,,slot_08,0
gopro4,107,,slot_09,0
gopro4,107,,slot_10,0
gopro4,107,,slot_11,0
gopro4,107,,slot_12,1
gopro4,107,,slot_13,0
gopro4,107,,slot_14,0
gopro4,107,,slot_15,0
gopro4,107,,slot_16,0
gopro4,107,,slot_17,0
gopro4,107,,slot_18,0
gopro4,107,,slot_19,0
gopro4,107,,slot_20,0
gopro4,108,,slot_00,0
gopro4,108,,slot_01,0
gopro4,108,,slot_02,0
gopro4,108,,slot_03,0
gopro4,108,,slot_04,0
gopro4,108,,slot_05,1
gopro4,108,,slot_06,0
gopro4,108,,slot_07,0
gopro4,108,,slot_08,0
gopro4,108,,slot_09,0
gopro4,108,,slot_10,0
gopro4,108,,slot_11,0
gopro4,108,,slot_12,1
gopro4,108,,slot_13,0
gopro4,108,,slot_14,0
gopro4,108,,slot_15,0
gopro4,108,,slot_16,0
gopro4,108,,slot_17,0
gopro4,108,,slot_18,0
gopro4,108,,slot_19,0
gopro4,108,,slot_20,0
gopro4,109,,slot_00,0
gopro4,109,,slot_01,0
gopro4,109,,slot_02,0
gopro4,109,,slot_03,0
gopro4,109,,slot_04,0
gopro4,109,,slot_05,1
gopro4,109,,slot_06,0
gopro4,109,,slot_07,0
gopro4,109,,slot_08,0
gopro4,109,,slot_09,0
gopro4,109,,slot_10,0
gopro4,109,,slot_11,0
gopro4,109,,slot_12,1
gopro4,109,,slot_13,0
gopro4,109,,slot_14,0
gopro4,109,,slot_15,0
gopro4,109,,slot_16,0
gopro4,109,,slot_17,0
gopro4,109,,slot_18,0
gopro4,109,,slot_19,0
gopro4,109,,slot_20,0
gopro4,110,,slot_00,0
gopro4,110,,slot_01,0
gopro4,110,,slot_02,0
gopro4,110,,slot_03,0
gopro4,110,,slot_04,0
gopro4,110,,slot_05,1
gopro4,110,,slot_06,0
gopro4,110,,slot_07,0
gopro4,110,,slot_08,0
gopro4,110,,slot_09,0
gopro4,110,,slot_10,0
gopro4,110,,slot_11,0
gopro4,110,,slot_12,0
gopro4,110,,slot_13,0
gopro4,110,,slot_14,0
gopro4,110,,slot_15,0
gopro4,110,,slot_16,0
gopro4,110,,slot_17,0
gopro4,110,,slot_18,0
gopro4,110,,slot_19,0
gopro4,110,,slot_20,0
gopro4,111,,slot_00,0
gopro4,111,,slot_01,0
gopro4,111,,slot_02,0
gopro4,111,,slot_03,0
gopro4,111,,slot_04,0
gopro4,111,,slot_05,0
gopro4,111,,slot_06,0
gopro4,111,,slot_07,0
gopro4,111,,slot_08,0
gopro4,111,,slot_09,0
gopro4,111,,slot_10,0
gopro4,111,,slot_11,0
gopro4,111,,slot_12,0
gopro4,111,,slot_13,0
gopro4,111,,slot_14,0
gopro4,111,,slot_15,0
gopro4,111,,slot_16,0
gopro4,111,,slot_17,0
gopro4,111,,slot_18,0
gopro4,111,,slot_19,0
gopro4,111,,slot_20,0
gopro4,112,,slot_00,0
gopro4,112,,slot_01,0
gopro4,112,,slot_02,0
gopro4,112,,slot_03,0
gopro4,112,,slot_04,0
gopro4,112,,slot_05,0
gopro4,112,,slot_06,0
gopro4,112,,slot_07,0
gopro4,112,,slot_08,0
gopro4,112,,slot_09,0
gopro4,112,,slot_10,0
gopro4,112,,slot_11,0
gopro4,112,,slot_12,0
gopro4,112,,slot_13,0
gopro4,112,,slot_14,0
gopro4,112,,slot_15,0
gopro4,112,,slot_16,0
gopro4,112,,slot_17,0
gopro4,112,,slot_18,0
gopro4,112,,slot_19,0
gopro4,112,,slot_20,0
gopro4,113,,slot_00,0
gopro4,113,,slot_01,0
gopro4,113,,slot_02,0
gopro4,113,,slot_03,0
gopro4,113,,slot_04,0
gopro4,113,,slot_05,0
gopro4,113,,slot_06,0
gopro4,113,,slot_07,0
gopro4,113,,slot_08,0
gopro4,113,,slot_09,0
gopro4,113,,slot_10,0
gopro4,113,,slot_11,0
gopro4,113,,slot_12,0
gopro4,113,,slot_13,0
gopro4,113,,slot_14,0
gopro4,113,,slot_15,0
gopro4,113,,slot_16,0
gopro4,113,,slot_17,0
gopro4,113,,slot_18,0
gopro4,113,,slot_19,0
gopro4,113,,slot_20,0
gopro4,114,,slot_00,0
gopro4,114,,slot_01,0
gopro4,114,,slot_02,0
gopro4,114,,slot_03,0
gopro4,114,,slot_04,0
gopro4,114,,slot_05,0
