video_id,frame_index,timestamp_s,slot_id,state
VIRAT_S_050202_10_002159_002233,54,1.801800000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,55,1.835166667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,56,1.868533333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,57,1.901900000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,58,1.935266667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,59,1.968633333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,60,2.002000000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,61,2.035366667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,62,2.068733333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,63,2.102100000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,64,2.135466667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,65,2.168833333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,66,2.202200000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,67,2.235566667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,68,2.268933333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,69,2.302300000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,70,2.335666667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,71,2.369033333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,72,2.402400000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,73,2.435766667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,74,2.469133333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,75,2.502500000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,76,2.535866667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,77,2.569233333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,78,2.602600000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,79,2.635966667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,80,2.669333333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,81,2.702700000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,82,2.736066667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,83,2.769433333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,84,2.802800000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,85,2.836166667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,86,2.869533333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,87,2.902900000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,88,2.936266667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,89,2.969633333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,90,3.003000000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,91,3.036366667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,92,3.069733333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,93,3.103100000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,94,3.136466667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,95,3.169833333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,96,3.203200000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,97,3.236566667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,98,3.269933333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,99,3.303300000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,100,3.336666667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,101,3.370033333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,102,3.403400000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,103,3.436766667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,104,3.470133333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,105,3.503500000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,106,3.536866667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,107,3.570233333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,108,3.603600000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,109,3.636966667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,110,3.670333333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,111,3.703700000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,112,3.737066667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,113,3.770433333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,114,3.803800000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,115,3.837166667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,116,3.870533333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,117,3.903900000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,118,3.937266667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,119,3.970633333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,120,4.004000000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,121,4.037366667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,122,4.070733333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,123,4.104100000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,124,4.137466667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,125,4.170833333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,126,4.204200000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,127,4.237566667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,128,4.270933333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,129,4.304300000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,130,4.337666667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,131,4.371033333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,132,4.404400000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,133,4.437766667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,134,4.471133333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,135,4.504500000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,136,4.537866667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,137,4.571233333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,138,4.604600000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,139,4.637966667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,140,4.671333333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,141,4.704700000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,142,4.738066667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,143,4.771433333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,144,4.804800000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,145,4.838166667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,146,4.871533333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,147,4.904900000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,148,4.938266667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,149,4.971633333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,150,5.005000000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,151,5.038366667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,152,5.071733333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,153,5.105100000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,154,5.138466667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,155,5.171833333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,156,5.205200000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,157,5.238566667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,158,5.271933333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,159,5.305300000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,160,5.338666667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,161,5.372033333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,162,5.405400000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,163,5.438766667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,164,5.472133333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,165,5.505500000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,166,5.538866667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,167,5.572233333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,168,5.605600000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,169,5.638966667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,170,5.672333333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,171,5.705700000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,172,5.739066667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,173,5.772433333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,174,5.805800000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,175,5.839166667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,176,5.872533333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,177,5.905900000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,178,5.939266667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,179,5.972633333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,180,6.006000000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,181,6.039366667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,182,6.072733333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,183,6.106100000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,184,6.139466667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,185,6.172833333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,186,6.206200000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,187,6.239566667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,188,6.272933333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,189,6.306300000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,190,6.339666667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,191,6.373033333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,192,6.406400000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,193,6.439766667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,194,6.473133333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,195,6.506500000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,196,6.539866667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,197,6.573233333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,198,6.606600000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,199,6.639966667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,200,6.673333333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,201,6.706700000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,202,6.740066667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,203,6.773433333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,204,6.806800000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,205,6.840166667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,206,6.873533333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,207,6.906900000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,208,6.940266667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,209,6.973633333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,210,7.007000000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,211,7.040366667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,212,7.073733333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,213,7.107100000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,214,7.140466667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,215,7.173833333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,216,7.207200000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,217,7.240566667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,218,7.273933333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,219,7.307300000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,220,7.340666667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,221,7.374033333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,222,7.407400000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,223,7.440766667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,224,7.474133333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,225,7.507500000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,226,7.540866667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,227,7.574233333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,228,7.607600000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,229,7.640966667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,230,7.674333333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,231,7.707700000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,232,7.741066667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,233,7.774433333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,234,7.807800000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,235,7.841166667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,236,7.874533333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,237,7.907900000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,238,7.941266667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,239,7.974633333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,240,8.008000000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,241,8.041366667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,242,8.074733333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,243,8.108100000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,244,8.141466667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,245,8.174833333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,246,8.208200000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,247,8.241566667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,248,8.274933333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,249,8.308300000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,250,8.341666667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,251,8.375033333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,252,8.408400000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,253,8.441766667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,254,8.475133333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,255,8.508500000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,256,8.541866667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,257,8.575233333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,258,8.608600000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,259,8.641966667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,260,8.675333333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,261,8.708700000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,262,8.742066667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,263,8.775433333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,264,8.808800000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,265,8.842166667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,266,8.875533333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,267,8.908900000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,268,8.942266667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,269,8.975633333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,270,9.009000000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,271,9.042366667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,272,9.075733333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,273,9.109100000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,274,9.142466667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,275,9.175833333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,276,9.209200000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,277,9.242566667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,278,9.275933333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,279,9.309300000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,280,9.342666667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,281,9.376033333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,282,9.409400000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,283,9.442766667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,284,9.476133333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,285,9.509500000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,286,9.542866667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,287,9.576233333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,288,9.609600000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,289,9.642966667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,290,9.676333333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,291,9.709700000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,292,9.743066667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,293,9.776433333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,294,9.809800000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,295,9.843166667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,296,9.876533333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,297,9.909900000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,298,9.943266667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,299,9.976633333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,300,10.010000000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,301,10.043366667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,302,10.076733333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,303,10.110100000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,304,10.143466667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,305,10.176833333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,306,10.210200000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,307,10.243566667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,308,10.276933333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,309,10.310300000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,310,10.343666667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,311,10.377033333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,312,10.410400000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,313,10.443766667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,314,10.477133333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,315,10.510500000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,316,10.543866667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,317,10.577233333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,318,10.610600000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,319,10.643966667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,320,10.677333333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,321,10.710700000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,322,10.744066667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,323,10.777433333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,324,10.810800000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,325,10.844166667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,326,10.877533333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,327,10.910900000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,328,10.944266667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,329,10.977633333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,330,11.011000000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,331,11.044366667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,332,11.077733333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,333,11.111100000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,334,11.144466667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,335,11.177833333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,336,11.211200000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,337,11.244566667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,338,11.277933333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,339,11.311300000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,340,11.344666667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,341,11.378033333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,342,11.411400000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,343,11.444766667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,344,11.478133333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,345,11.511500000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,346,11.544866667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,347,11.578233333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,348,11.611600000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,349,11.644966667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,350,11.678333333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,351,11.711700000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,352,11.745066667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,353,11.778433333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,354,11.811800000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,355,11.845166667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,356,11.878533333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,357,11.911900000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,358,11.945266667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,359,11.978633333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,360,12.012000000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,361,12.045366667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,362,12.078733333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,363,12.112100000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,364,12.145466667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,365,12.178833333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,366,12.212200000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,367,12.245566667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,368,12.278933333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,369,12.312300000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,370,12.345666667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,371,12.379033333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,372,12.412400000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,373,12.445766667,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,374,12.479133333,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,375,12.512500000,0502-departing-01,1
VIRAT_S_050202_10_002159_002233,376,12.545866667,0502-departing-01,1
